"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14864.0005267005","14568.9898390553","14921.5770243149","15966.021806458","17099.3079072111","17915.4170292828","18470.1512348282","19143.8127983966","19347.415668445","20579.365916514","21513.702767374","22508.9367053708","23306.2795376277","23973.6339583007","25091.156979407","25677.4190803252","27755.5270442179","29369.8081937436","29827.1425475385","30681.2445433491","31222.4544777381","32701.3785970948","32988.6097597613","36242.6212285958","37293.3567850718","37479.6829800129","39933.5744436033","42218.5377148394","42520.7544165013","45554.809398512","44657.7737248265","46419.5086997581",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16647.4997336669","17291.7462944997","17924.5364512818","18396.0487612317","19199.4614300229","19967.961155208","20861.0310242324","21797.1741502634","22372.0656230565","23235.7657137253","24662.1165247603","25427.662033607","26215.4716962664","26993.7245680574","28422.5748456504","29756.1889616239","31733.6651175734","33282.5303486141","34157.7572249978","33233.0237023262","34500.8358286782","35940.6380302358","36914.3944005823","38213.4524702746","39319.9938597356","40425.4797693392","41788.9124284629","43383.660342992","45078.0112159538","46051.8656499637","44919.2396931689","48599.2387234688",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26296.7247384135","27457.7816682162","29065.536249123","30233.081782328","31146.331484621","32789.1157843785","33825.9972546119","35906.4913353372","36711.9594933325","36821.770766399","39581.1002204065","41745.8064484949","41423.6996751428","40641.5594601396","41633.9337509708","43198.0219540474","46090.0997859602","48588.5587606196","52665.0252707649","55272.6222338459","53255.6064232312","50267.6468570866","50308.4628218068","47520.0737459247","44573.9741880282","36449.0884881843","33800.292052506","34218.3881261022","35029.4377260098","35241.222343068","34910.8532670212","37676.0574024828",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10972.4990959432","11539.1535645588","12093.5225456008","12670.0776475182","14010.9397263285","14960.5134302571","16813.3192479121","18600.3911415953","20083.0063076315","20312.2754996686","22002.1826010234","23825.7816909346","24943.5249257007","25189.5230985392","24943.1718820088","21211.0846231011","20676.0897456036","22108.0321464483","22709.8361087706","23236.2674539674","22075.0238618515","23619.3709807759",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2017.05760785551","2121.17061070078","2276.13018077994","2311.1442856502","2378.64520531791","2474.8904980997","2563.07268942414","2557.39947148932","2576.55586856133","2632.17497226549","2721.48054790024","2793.96521343929","2836.61737134008","2993.4464967182","3232.70897830908","3475.58661388247","3715.38749917214","3915.45268293926","3970.97128086713","4018.99258292213","4040.59084878707","4149.38435764537","4189.26856322137","4302.06374743648","4474.06216638275","4652.60987355253","4733.54610150774","4891.71977393238","5235.59479457438","5375.21871071797","5278.41860157866","5748.00595195309",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5082.61748202931","5629.75618208597","6102.65447947","6453.93908709187","6642.36319934425","6761.51454548468","7022.61547973221","7453.63254200086","7930.52941915698","8192.78641157068","8437.86617943138","8509.42914470161","8664.94765175866","9032.1267602578","9782.50905509564","10610.1700032085","11662.7080722882","13166.913565808","14473.5133144709","14481.8924977996","15234.9711158603","17005.6373546443","18757.9647816836","20885.4539709176","22971.0796033967","25392.1416678713","27902.7681266779","30526.3798548751","31869.2187984921","32874.8910250624","26907.3589156956","31900.9417472655",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3351.98581706505","3467.91244022108","3456.71140604931","3650.292008994","4105.18059178516","4416.12425860398","4537.79935201821","4826.26201085862","4776.20581971897","4834.64783368216","5000.77871191954","5076.38727204205","5373.09604032452","5647.66910871758","6027.77355521635","6548.04828658198","7198.50563879803","7961.29629613321","8791.25863194168","8881.92551488583","9664.27127150208","10400.948481172","10679.7977510315","11196.3777289241","11410.3291928696","11481.464556988","11933.6003263784","12442.7464624852","12999.5507569875","13272.6508348294","11789.0292775148","13748.5336151609",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2662.61728149901","2676.26834119984","2684.64905094235","2742.8143710203","2856.18274531414","2980.45013632556","3136.1451742418","3273.82716099454","3215.25863877632","3292.02874255358","3437.10869797729","3545.85068025667","3658.68975528054","3842.34661788903","4121.95156075657","4375.79506966788","4661.96261246099","5005.59101545659","5224.59099898587","5236.97757139917","5587.06613703995","5818.59366825987","6244.17792430349","6559.71277615463","6905.11304575314","7122.72473542838","7614.7731934884","8001.75648006143","8565.59071007976","9100.3854775636","8198.9675013519","8892.78934599976",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9631.9586618227","10429.3174571875","10958.2745373974","10794.1097410859","11606.3405236297","12491.9936452983","12963.7952264582","13760.6962724247","13396.3471236878","12778.3006358123","13159.7335730103","14566.6895588214","15334.5416206362","15193.8953376753","16460.4899110422","17880.5766012149","18022.4426213912","17594.688861591","18007.2458984331","18348.5123370672","16825.885444641","15144.5689629446",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1716.96381227338","1883.08672278492","2115.52906234108","2467.45442760605","2573.87153942546","2450.12471110022","2592.76738970259","2445.31847308239","2297.03010846151","2291.22711571486","2207.15410220113","2178.90892495194","2136.57376978282","2153.39380000389","2198.39602252334","2334.89055163263","2457.95152533252","2637.96180447355","2599.1232550897","2709.80532599772","2930.76964838656","2938.24939804332","3046.78367144486","3133.19024853737","3530.49907161425","3704.96272023941","3851.26492650684","3966.94743172774","3957.27846616098","4114.48353487691","3946.50751392608","4040.03944593112",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6181.89177676655","5921.53701432428","6189.79407055115","6556.6845351045","7036.27273564706","7681.19689076629","8275.80159541644","8936.62578219745","9487.75427775779","10040.8983752327","10672.1210858297","11119.7151496002","11804.2662616752","12288.4628747004","13353.6821006073","13896.7933802514","15152.3360834288","16802.8339050499","18303.3529197977","19239.9284691731","20890.8201586688","22658.3773208624","23589.147574329","24319.8802935067","25316.331544595","26822.6642478408","28165.8365529133","29958.1207092074","32027.6027335558","33728.3943614975","34449.3234051544","37836.7629474715",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1473.88960751869","1500.97515265001","1545.08562182822","1549.36408255086","1537.42499639956","1572.72126672091","1652.85223525466","1758.20348098885","1874.73376891585","1945.77336108935","2057.26596571893","2134.63062139098","2194.87199873593","2109.54932631335","2387.00705933725","2528.02108364027","2689.71393297028","2845.07660474982","2998.83080003049","3065.33738333902","3207.40741837644","3316.11924524895","3373.6172304605","3512.99215193678","3600.47657921983","3417.74441664112","3406.34527257266","3493.00701683436","3573.09246827702","3653.50420605607","3512.44454625804","3669.89668214665",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13408.7073603645","14081.6274103275","14962.9832979307","15894.6631835196","16757.2539886005","17722.4373635818","18258.4941368344","19299.5559190714","20478.1532556059","21776.6904722741","22935.2028836808","24879.2175833676","25465.6735672848","25965.8790162219","28989.6282931868","29346.9235217744","29952.6363603839","30582.9873125009","30774.7601678108","30533.3834398909","30928.7909301353","31824.1548383855","32582.6224082106","33172.6712604566","33682.850026137","34016.0223523129","34346.8673317443","34363.7546291317","35040.6949804391","36261.0652552172","34160.8616346184","35850.3219311934",
"Korea, Dem. People's Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11773.6219946878","12732.7778754139","13175.0758967796","13195.6234039351","13570.8832332365","14398.9200768501","14917.560359442","15788.6969790189","16687.0697070041","17718.1515724418","18876.6594757578","19524.8867396317","20356.647299736","20851.0885383283","21477.8261820846","22725.2774946084","24682.718852129","25733.1270889579","26665.8372952939","26458.9110362123","27261.9534524665","26769.5118850004","26438.0163019973","27936.0396644563","28742.4403783509","29660.8960672526","31607.7542431733","33044.7167387479","34928.5435337746","36172.0725393171","34177.085710564","35798.7538504772",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5603.71322491105","5839.10326280372","5918.62482983602","6199.78671313754","6507.06671312505","6929.3597438438","7003.39496744718","7262.05298368032","7191.82353748056","7046.72129785085","6905.25194096227","6884.07450553888","6890.74125150923","7238.9528039156","7644.8067322377","7963.71661425576","8514.23135782456","9126.94268489996","9809.75493595329","9747.69025655528","10833.901040954","11384.3721783312","10861.3602313031","11992.0830301088","12411.3020900799","12436.2346805553","13024.1498931552","13604.1747171995","14179.3412673363","14184.1157899892","14046.6522172277","15037.1896409496",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2200.90090234064","2301.60304199268","2268.34257283008","2530.03230390403","2851.4493828269","3052.07880835798","2782.16055379016","2514.87848144453","2178.70109644069","2469.18363445827","3013.38129950504","3371.51387938669","3354.09869480837","3485.04161403643","3712.20409758384","3950.24130014908","4120.27108838546","4494.7313227255","5255.82560942147","5371.68710020242","5510.13293040455","5954.40078363208","6305.39180301552","6401.74089135074","6469.15279442878","6509.03529929429","5698.41205720855","6199.45101755052",
